ValuationID,PropertyID,ValuationDate,LandValue,BuildingValue,TotalValue
26543,25512,2010-05-22,,,
26544,25512,2017-06-10,,,
26545,25512,2012-05-01,,,
26546,25512,2016-09-24,,,
26547,25512,2014-08-02,,,
26548,25512,2013-10-16,,,
26549,25512,2010-02-11,,,
26550,25512,2010-09-17,,,
26551,25512,2013-01-29,,,
26552,25512,2010-04-27,,,
26553,25512,2013-04-25,,,
26554,25512,2012-08-28,,,
26555,25512,2014-08-21,,,
26556,25512,2011-12-23,,,
26557,25512,2014-12-14,,,
26558,25512,2011-07-27,,,
26559,25512,2017-03-29,,,
26560,25512,2010-11-10,,,
26561,25512,2015-01-24,,,
26562,25512,2012-12-17,,,
26563,25512,2015-08-20,,,
26564,25512,2016-10-20,,,
26565,25512,2012-08-09,,,
26566,25512,2016-09-13,,,
26567,25512,2012-12-19,,,
26568,25512,2016-04-10,,,
26569,25512,2010-10-02,,,
26570,25512,2017-10-12,,,
26571,25512,2014-07-15,,,
26572,25512,2015-06-08,,,
26573,25512,2015-01-04,,,
26574,25512,,,,
26575,25512,2010-03-18,,,
26576,25512,2010-04-19,175000,162400,337400
26577,25512,2014-03-23,195000,182100,387600
26578,25512,2013-02-05,195000,312300,510500
26579,25512,2012-12-12,195000,304100,499100
26580,25512,2016-06-17,175000,384300,573400
26581,25512,2017-05-15,175000,567400,782300
26582,25512,2011-11-15,195000,302900,497900
26583,25512,2014-01-21,195000,653300,848300
26584,25512,,195000,574200,799400
26585,25512,2011-07-08,195000,246600,441600
26586,25512,2017-07-28,195000,349800,544800
26587,25512,2014-07-06,195000,406100,602200
26588,25512,2012-01-14,195000,0,195000
26589,25512,2013-04-19,195000,834100,1029100
26590,25512,2011-05-07,195000,749400,944400
26591,25512,2016-06-05,429000,104300,533300
26592,25512,2010-12-02,429000,104300,533300
26593,25512,2017-06-02,429000,104300,533300
26594,25512,2017-02-27,396000,531100,960200
26595,25512,2015-09-04,528000,434900,962900
26596,25512,,195000,171700,367000
26597,25512,2014-03-25,231000,106200,337200
26598,25512,2015-09-21,210000,262400,476400
26599,25512,,210000,772600,1011800
26600,25512,2014-01-05,210000,692100,908200
26601,25512,2017-10-18,231000,1119000,1350000
26602,25512,2014-10-01,200000,771700,1025800
26603,25512,2012-08-29,210000,507000,723100
26604,25512,2012-04-29,231000,0,231000
26605,25512,,210000,915000,1125000
26606,25512,2016-12-30,231000,0,231000
26607,25512,2017-08-29,231000,0,231000
26608,25512,2014-11-01,195000,1063000,1273800
26609,25512,,,,
26610,25512,2017-07-05,,,
26611,25512,2010-07-04,,,
26612,25512,,,,
26613,25512,2012-06-07,,,
26614,25512,2016-12-14,,,
26615,25512,2011-07-30,,,
26616,25512,,,,
26617,25512,2017-11-01,,,
26618,25512,2017-10-28,,,
26619,25512,2014-11-05,,,
26620,25512,2012-12-28,,,
26621,25512,2015-12-28,,,
26622,25512,2017-02-28,,,
26623,25512,2014-02-03,,,
26624,25512,2011-01-08,,,
26625,25512,2012-09-01,,,
26626,25512,2014-09-15,,,
26627,25512,2012-08-29,,,
26628,25512,2017-12-17,,,
26629,25512,2010-05-26,,,
26630,25512,2017-12-15,,,
26631,25512,2012-06-02,,,
26632,25512,2016-03-21,,,
26633,25512,2015-12-30,,,
26634,25512,2012-08-19,,,
26635,25512,2016-03-25,,,
26636,25512,2011-08-10,,,
26637,25512,,,,
26638,25512,2017-05-11,,,
26639,25512,2012-07-11,,,
26640,25512,2015-01-17,,,
26641,25512,2017-04-04,,,
26642,25512,2012-09-29,,,
26643,25512,2016-12-21,,,
26644,25512,2015-05-18,,,
26645,25512,2011-02-04,,,
26646,25512,2016-02-15,,,
26647,25512,2011-03-29,,,
26648,25512,2010-01-24,,,
26649,25512,2011-05-04,,,
26650,25512,2016-05-29,,,
26651,25512,2014-12-21,,,
26652,25512,,,,
26653,25512,2011-08-15,,,
26654,25512,2016-10-29,,,
26655,25512,2016-03-29,,,
26656,25512,2016-02-14,,,
26657,25512,,,,
26658,25512,2013-05-06,,,
26659,25512,2011-01-06,,,
26660,25512,2015-12-19,,,
26661,25512,2015-08-14,,,
26662,25512,2011-05-31,,,
26663,25512,,,,
26664,25512,2014-07-14,,,
26665,25512,2013-05-03,,,
26666,25512,2010-04-30,,,
26667,25512,2017-04-13,,,
26668,25512,2016-04-03,,,
26669,25512,2017-05-09,,,
26670,25512,2014-03-29,,,
26671,25512,2014-12-19,,,
26672,25512,,,,
26673,25512,2010-11-24,,,
26674,25512,2012-02-27,,,
26675,25512,2012-12-12,,,
26676,25512,2013-11-25,,,
26677,25512,2014-04-30,,,
26678,25512,,,,
26679,25512,2010-12-27,,,
26680,25512,2010-01-21,,,
26681,25512,2013-05-26,,,
26682,25512,2011-06-17,,,
26683,25512,2011-12-08,,,
26684,25512,2012-04-28,,,
26685,25512,2017-12-27,,,
26686,25512,2017-07-01,,,
26687,25512,2012-05-16,,,
26688,25512,,,,
26689,25512,2010-12-01,,,
26690,25512,2015-11-15,,,
26691,25512,2016-11-08,,,
26692,25512,2017-12-29,,,
26693,25512,2013-05-09,185000,221900,406900
26694,25512,2015-01-28,185000,274100,460600
26695,25512,,185000,262900,447900
26696,25512,2014-11-05,120700,146900,267600
26697,25512,,214500,344500,560000
26698,25512,2010-07-01,214500,0,214500
26699,25512,2014-03-03,253500,465600,758900
26700,25512,2010-10-15,253500,520500,788100
26701,25512,2010-07-06,292500,133600,427500
26702,25512,2010-11-24,234000,61800,309000
26703,25512,2014-10-18,214500,0,214500
26704,25512,2012-11-15,214500,0,214500
26705,25512,2012-02-14,214500,0,214500
26706,25512,2012-02-01,214500,270400,484900
26707,25512,2016-09-12,214500,567600,782100
26708,25512,2010-08-19,214500,507600,722100
26709,25512,2012-08-29,214500,507600,722100
26710,25512,2013-04-25,234000,170600,407900
26711,25512,2012-06-29,234000,100800,334800
26712,25512,2014-09-03,234000,100800,334800
26713,25512,2011-06-21,214500,117900,333500
26714,25512,2010-01-09,253500,354200,607700
26715,25512,2016-03-22,234000,41900,275900
26716,25512,2016-04-28,214500,136100,351200
26717,25512,2013-04-29,214500,136100,351200
26718,25512,2012-08-07,253500,0,253500
26719,25512,2014-10-20,214500,183900,407900
26720,25512,2012-07-13,234000,201200,441000
26721,25512,2016-08-30,234000,188500,424700
26722,25512,2017-03-21,234000,222400,456400
26723,25512,2016-10-29,234000,0,234000
26724,25512,2016-04-24,117000,226300,343300
26725,25512,2017-12-29,214500,284500,506800
26726,25512,2016-02-29,214500,652500,867000
26727,25512,2014-09-03,214500,652500,867000
26728,25512,2010-09-02,,,
26729,25512,2014-12-07,,,
26730,25512,2010-07-08,,,
26731,25512,2011-01-31,,,
26732,25512,2011-12-18,,,
26733,25512,2015-11-16,,,
26734,25512,2014-11-12,,,
26735,25512,2011-08-11,,,
26736,25512,2017-10-20,,,
26737,25512,2016-04-07,,,
26738,25512,2011-11-22,,,
26739,25512,2016-02-15,,,
26740,25512,2015-10-15,,,
26741,25512,2015-12-02,,,
26742,25512,2010-03-27,,,
26743,25512,2012-04-09,,,
26744,25512,2011-02-13,,,
26745,25512,2013-08-07,,,
26746,25512,2017-10-02,,,
26747,25512,2012-11-06,,,
26748,25512,2014-04-10,,,
26749,25512,2010-11-13,,,
26750,25512,2010-10-30,,,
26751,25512,2014-02-16,,,
26752,25512,2013-02-23,,,
26753,25512,2013-03-04,,,
26754,25512,2014-04-28,,,
26755,25512,2012-02-28,,,
26756,25512,2015-03-22,,,
26757,25512,2012-09-07,,,
26758,25512,2017-07-05,,,
26759,25512,2013-06-30,,,
26760,25512,2014-08-04,,,
26761,25512,2012-11-18,,,
26762,25512,2012-04-27,,,
26763,25512,2015-12-23,,,
26764,25512,2014-04-29,,,
26765,25512,2011-06-24,,,
26766,25512,2012-11-28,,,
26767,25512,2012-10-20,,,
26768,25512,2012-07-03,,,
26769,25512,2012-05-30,,,
26770,25512,2017-01-09,,,
26771,25512,2016-03-19,,,
26772,25512,2011-11-01,,,
26773,25512,2011-07-22,,,
26774,25512,2017-06-20,,,
26775,25512,2015-12-13,,,
26776,25512,2015-09-19,,,
26777,25512,2011-02-28,,,
26778,25512,,,,
26779,25512,2014-02-04,,,
26780,25512,2011-08-23,,,
26781,25512,2012-03-25,,,
26782,25512,,,,
26783,25512,,,,
26784,25512,2016-05-19,,,
26785,25512,2012-02-11,,,
26786,25512,2011-07-10,,,
26787,25512,2011-08-22,,,
26788,25512,2014-11-20,,,
26789,25512,2010-07-22,,,
26790,25512,2013-06-27,,,
26791,25512,2011-09-22,,,
26792,25512,2012-11-11,,,
26793,25512,2013-02-27,,,
26794,25512,,,,
26795,25512,,,,
26796,25512,2011-03-03,,,
26797,25512,2015-08-20,,,
26798,25512,2017-09-15,,,
26799,25512,,,,
26800,25512,2011-11-05,,,
26801,25512,2010-09-18,,,
26802,25512,2013-04-19,,,
26803,25512,2017-07-14,,,
26804,25512,2016-10-04,,,
26805,25512,2014-06-22,,,
26806,25512,,,,
26807,25512,2014-11-05,,,
26808,25512,2011-03-28,,,
26809,25512,2013-04-17,,,
26810,25512,2014-06-03,,,
26811,25512,2014-01-04,,,
26812,25512,2011-12-18,,,
26813,25512,2017-08-04,,,
26814,25512,2011-07-03,,,
26815,25512,2017-06-26,,,
26816,25512,2017-07-04,,,
26817,25512,2011-05-18,,,
26818,25512,2016-11-04,,,
26819,25512,2014-10-27,,,
26820,25512,2011-09-08,,,
26821,25512,2011-12-12,,,
26822,25512,2017-06-29,,,
26823,25512,2014-03-25,,,
26824,25512,,,,
26825,25512,2010-09-25,,,
26826,25512,2014-07-09,,,
26827,25512,2014-05-02,,,
26828,25512,2017-05-24,,,
26829,25512,2012-12-29,,,
26830,25512,2012-01-04,,,
26831,25512,2015-06-25,,,
26832,25512,,,,
26833,25512,2016-01-21,,,
26834,25512,2012-12-16,,,
26835,25512,2017-11-13,,,
26836,25512,2016-06-04,,,
26837,25512,2017-03-08,,,
26838,25512,,214500,396500,611000
26839,25512,2015-10-06,214500,588300,802800
26840,25512,2013-10-06,214500,22900,237400
26841,25512,2013-09-11,214500,0,214500
26842,25512,2013-09-19,214500,81700,296200
26843,25512,2015-10-03,214500,106700,321200
26844,25512,2010-08-17,,,
26845,25512,2011-10-10,214500,707800,935800
26846,25512,2013-04-14,214500,122600,342100
26847,25512,2011-08-15,,,
26848,25512,2011-04-05,214500,291500,506000
26849,25512,,214500,126300,340800
26850,25512,2015-07-03,234000,438700,672700
26851,25512,2012-11-23,214500,76400,290900
26852,25512,2013-01-11,214500,259700,474200
26853,25512,2013-12-09,214500,259700,474200
26854,25512,2017-01-05,214500,213200,428900
26855,25512,2017-05-12,214500,494400,761500
26856,25512,,214500,123200,356400
26857,25512,2010-12-09,214500,402600,621000
26858,25512,2012-10-08,253500,280400,536100
26859,25512,2017-10-23,214500,430700,663900
26860,25512,2012-08-24,253500,490100,743600
26861,25512,2016-06-18,,,
26862,25512,2010-09-15,214500,161500,376000
26863,25512,2010-03-25,214500,138100,357300
26864,25512,2016-11-17,253500,141800,395300
26865,25512,2012-10-04,234000,197600,431600
26866,25512,2012-11-20,214500,472700,702300
26867,25512,2016-02-07,214500,468200,682700
26868,25512,2012-02-27,214500,468200,682700
26869,25512,2010-09-29,214500,163500,378000
26870,25512,2012-09-24,214500,163500,378000
26871,25512,2015-03-16,214500,70000,284500
26872,25512,2015-04-28,214500,465000,679500
26873,25512,2017-05-31,214500,442000,702900
26874,25512,,214500,526100,747200
26875,25512,2013-11-11,234000,599400,833400
26876,25512,2015-03-20,234000,599400,833400
26877,25512,2015-07-03,,,
26878,25512,2012-10-11,214500,212300,429800
26879,25512,2016-04-02,214500,186100,402200
26880,25512,2011-04-07,214500,205600,420100
26881,25512,2013-10-08,214500,247600,462100
26882,25512,2010-03-23,214500,414700,649900
26883,25512,2012-08-04,214500,175500,390000
26884,25512,2011-06-17,214500,175500,390000
26885,25512,2011-11-05,214500,256500,475600
26886,25512,2014-11-17,214500,303700,518200
26887,25512,2010-11-17,214500,253700,473400
26888,25512,2013-02-03,214500,60500,275000
26889,25512,2015-06-07,214500,124700,339200
26890,25512,2013-10-13,214500,127700,342200
26891,25512,,214500,492700,714300
26892,25512,,234000,140700,374700
26893,25512,2011-12-12,214500,191300,405800
26894,25512,2017-08-14,214500,115200,329700
26895,25512,2016-05-13,,,
26896,25512,2013-01-21,,,
26897,25512,2014-12-10,214500,117200,342000
26898,25512,,214500,393200,620100
26899,25512,2014-12-22,,,
26900,25512,2011-05-30,,,
26901,25512,2015-07-25,,,
26902,25512,2010-08-27,,,
26903,25512,2011-03-08,,,
26904,25512,2013-07-18,,,
26905,25512,2014-10-14,,,
26906,25512,2014-01-30,,,
26907,25512,2016-05-12,,,
26908,25512,2011-01-19,,,
26909,25512,2016-05-02,,,
26910,25512,,,,
26911,25512,2017-05-11,,,
26912,25512,2017-05-12,,,
26913,25512,2014-04-28,,,
26914,25512,2010-08-30,,,
26915,25512,2013-07-20,,,
26916,25512,2016-09-03,,,
26917,25512,2017-08-24,,,
26918,25512,2017-03-21,,,
26919,25512,2017-03-03,,,
26920,25512,2011-02-12,,,
26921,25512,2017-07-27,,,
26922,25512,2011-11-19,,,
26923,25512,2016-08-25,,,
26924,25512,2012-01-15,,,
26925,25512,2012-02-04,,,
26926,25512,2012-01-24,,,
26927,25512,2015-07-11,,,
26928,25512,2017-04-09,,,
26929,25512,2011-08-04,,,
26930,25512,2015-11-16,,,
26931,25512,2012-07-29,,,
26932,25512,2012-04-19,,,
26933,25512,,,,
26934,25512,2017-05-04,,,
26935,25512,2011-04-04,,,
26936,25512,2014-01-15,,,
26937,25512,2012-01-14,,,
26938,25512,2016-10-09,,,
26939,25512,2012-05-13,,,
26940,25512,2010-02-01,,,
26941,25512,2015-03-18,,,
26942,25512,2013-12-24,,,
26943,25512,,,,
26944,25512,2011-01-21,,,
26945,25512,2011-07-12,,,
26946,25512,2017-07-15,,,
26947,25512,2011-09-23,,,
26948,25512,2012-02-26,,,
26949,25512,2014-01-21,,,
26950,25512,2014-11-14,,,
26951,25512,2015-08-16,,,
26952,25512,2017-08-07,,,
26953,25512,2010-01-14,,,
26954,25512,2013-04-28,,,
26955,25512,,,,
26956,25512,2017-12-23,,,
26957,25512,2011-06-27,,,
26958,25512,2011-10-08,,,
26959,25512,,,,
26960,25512,2012-11-12,,,
26961,25512,2010-05-24,,,
26962,25512,2014-06-06,,,
26963,25512,,,,
26964,25512,2010-01-10,,,
26965,25512,2012-08-24,,,
26966,25512,2014-06-10,195000,177400,372400
26967,25512,2016-04-12,180000,363800,543800
26968,25512,2015-02-24,180000,194900,374900
26969,25512,2011-06-27,180000,207000,387000
26970,25512,2013-10-02,180000,234800,414800
26971,25512,2011-02-24,180000,165700,345700
26972,25512,2013-10-27,180000,165700,345700
26973,25512,2013-05-26,180000,165600,345600
26974,25512,,207000,730200,937200
26975,25512,2012-02-10,180000,189000,369000
26976,25512,2015-10-09,180000,646900,871300
26977,25512,2012-05-30,180000,346100,526100
26978,25512,2011-04-20,180000,235700,416500
26979,25512,2014-04-29,180000,138700,318700
26980,25512,2016-10-02,180000,831700,1011700
26981,25512,2016-02-21,180000,831700,1011700
26982,25512,,180000,274800,454800
26983,25512,2011-02-10,180000,166300,346300
26984,25512,,180000,393700,575400
26985,25512,2013-12-20,90000,137200,227200
26986,25512,2017-11-20,180000,222600,407000
26987,25512,2011-08-14,180000,153500,333500
26988,25512,2012-04-21,180000,250800,431700
26989,25512,2013-02-13,180000,250800,431700
26990,25512,2015-03-24,180000,603300,783300
26991,25512,2012-09-12,180000,288100,468100
26992,25512,2013-09-08,,,
26993,25512,2016-01-13,,,
26994,25512,,,,
26995,25512,2014-12-08,,,
26996,25512,2012-03-17,,,
26997,25512,2016-01-12,,,
26998,25512,2011-01-26,,,
26999,25512,2016-09-04,,,
27000,25512,2013-11-25,,,
27001,25512,2016-07-28,,,
27002,25512,2017-11-07,,,
27003,25512,2015-09-07,,,
27004,25512,2017-10-22,200000,194700,400000
27005,25512,2016-06-06,180000,332700,512700
27006,25512,2016-08-21,180000,375200,555200
27007,25512,2013-10-18,200000,806900,1007900
27008,25512,2013-10-06,200000,806900,1007900
27009,25512,2013-03-21,210000,612300,830500
27010,25512,2011-11-20,210000,740800,952700
27011,25512,,210000,740800,952700
27012,25512,2016-02-01,200000,808200,1008200
27013,25512,2011-05-31,200000,395200,606000
27014,25512,2015-11-03,200000,656000,869000
27015,25512,2017-12-20,180000,402200,583400
27016,25512,2011-12-26,180000,545500,726000
27017,25512,2014-05-07,200000,835100,1035100
27018,25512,2014-02-27,200000,912400,1112400
27019,25512,2010-09-25,200000,912400,1112400
27020,25512,2014-10-07,200000,1390400,1590400
27021,25512,2015-06-21,200000,551100,766200
27022,25512,2013-04-15,200000,551100,766200
27023,25512,2010-05-26,200000,401400,601400
27024,25512,2011-10-11,180000,153600,333600
27025,25512,2016-12-03,200000,221800,429600
27026,25512,2010-06-04,200000,125100,326200
27027,25512,2012-07-31,200000,621500,872300
27028,25512,2012-02-29,180000,226700,406700
27029,25512,2017-10-09,180000,577000,757000
27030,25512,,200000,409000,630000
27031,25512,2017-02-21,231000,1132500,1365000
27032,25512,2015-04-10,243000,187400,436700
27033,25512,,270000,1073400,1343400
27034,25512,2013-08-16,216000,1189200,1432200
27035,25512,2016-01-01,216000,1189200,1432200
27036,25512,2010-01-05,198000,128200,326200
27037,25512,2013-08-03,220000,177900,409000
27038,25512,2014-02-08,220000,60000,280000
27039,25512,,220000,75700,298200
27040,25512,2014-12-27,220000,90400,310400
27041,25512,2012-04-27,220000,370600,590600
27042,25512,2010-02-11,220000,283000,503000
27043,25512,2017-01-18,187000,57300,252000
27044,25512,2017-11-07,220000,244400,472100
27045,25512,,220000,394900,614900
27046,25512,2014-05-26,220000,394900,614900
27047,25512,2010-01-02,220000,402900,631100
27048,25512,2010-01-06,220000,619900,839900
27049,25512,2016-12-22,220000,619900,839900
27050,25512,2013-03-05,180000,338100,525200
27051,25512,2017-07-11,180000,550800,730800
27052,25512,2012-06-09,324000,436800,772300
27053,25512,2012-02-07,324000,893400,1246800
27054,25512,,,,
27055,25512,2011-12-22,,,
27056,25512,2010-01-03,,,
27057,25512,2011-05-13,,,
27058,25512,2013-07-14,,,
27059,25512,2015-09-09,,,
27060,25512,2010-12-17,,,
27061,25512,2015-04-13,,,
27062,25512,2015-03-28,,,
27063,25512,2012-05-29,,,
27064,25512,2011-02-07,,,
27065,25512,2015-02-26,,,
27066,25512,2014-06-12,,,
27067,25512,2014-11-02,,,
27068,25512,2017-03-14,,,
27069,25512,2017-06-02,,,
27070,25512,2015-05-25,,,
27071,25512,2015-03-30,,,
27072,25512,2012-11-20,,,
27073,25512,2012-06-25,,,
27074,25512,,,,
27075,25512,2012-05-24,,,
27076,25512,2016-10-01,,,
27077,25512,2010-12-20,,,
27078,25512,2012-08-23,,,
27079,25512,2015-01-23,,,
27080,25512,2014-11-05,,,
27081,25512,2015-01-16,,,
27082,25512,,,,
27083,25512,,,,
27084,25512,2012-09-01,,,
27085,25512,2011-10-20,,,
27086,25512,2011-03-03,,,
27087,25512,,,,
27088,25512,2010-06-24,,,
27089,25512,,,,
27090,25512,2013-05-10,,,
27091,25512,2013-12-24,,,
27092,25512,2014-02-28,,,
27093,25512,2013-07-03,,,
27094,25512,2010-03-26,,,
27095,25512,2016-04-07,,,
27096,25512,,,,
27097,25512,2010-01-06,,,
27098,25512,2013-02-10,,,
27099,25512,2011-11-07,,,
27100,25512,2010-08-29,,,
27101,25512,,,,
27102,25512,,,,
27103,25512,2013-11-08,,,
27104,25512,2011-03-03,,,
27105,25512,2014-06-02,,,
27106,25512,2015-05-03,,,
27107,25512,2012-08-30,,,
27108,25512,2016-01-12,,,
27109,25512,2011-10-25,,,
27110,25512,2017-05-05,215000,97500,324400
27111,25512,2015-04-23,139800,153000,292800
27112,25512,2011-08-20,214500,365600,580100
27113,25512,2010-12-20,234000,451500,685500
27114,25512,2010-06-14,234000,481400,715400
27115,25512,2016-05-21,234000,227800,483600
27116,25512,2014-05-09,214500,139000,353500
27117,25512,2010-03-16,214500,0,214500
27118,25512,2010-02-09,214500,450900,665400
27119,25512,2014-10-25,214500,51800,266300
27120,25512,2014-03-21,234000,393200,660200
27121,25512,2012-07-17,234000,434100,701400
27122,25512,2013-05-26,,,
27123,25512,2011-05-17,214500,373300,603000
27124,25512,2012-10-02,214500,143200,357700
27125,25512,2016-01-13,214500,532900,777900
27126,25512,2017-11-25,214500,532900,777900
27127,25512,2010-06-20,214500,240400,457600
27128,25512,2011-02-06,214500,498700,739800
27129,25512,2012-01-31,234000,132000,366000
27130,25512,2014-05-22,214500,143900,358400
27131,25512,2010-10-20,214500,343000,557500
27132,25512,2016-06-02,195000,161200,356200
27133,25512,2016-06-28,,,
27134,25512,2010-01-08,195000,167100,362100
27135,25512,2016-11-05,195000,150000,346000
27136,25512,2012-04-23,195000,185800,382400
27137,25512,2011-01-20,,,
27138,25512,2017-10-27,,,
27139,25512,,214500,0,214500
27140,25512,,220000,389100,609100
27141,25512,2014-09-30,214500,422900,670400
27142,25512,2015-03-09,,,
27143,25512,2015-08-04,,,
27144,25512,2013-07-06,,,
27145,25512,2010-11-26,,,
27146,25512,,,,
27147,25512,2013-03-02,,,
27148,25512,2011-05-03,,,
27149,25512,2014-05-07,,,
27150,25512,2015-12-06,,,
27151,25512,2012-11-11,,,
27152,25512,2012-08-05,,,
27153,25512,2016-09-02,,,
27154,25512,2012-10-20,,,
27155,25512,2011-08-27,,,
27156,25512,2016-01-02,,,
27157,25512,2010-08-14,,,
27158,25512,2015-08-26,,,
27159,25512,2012-05-08,,,
27160,25512,2010-07-14,,,
27161,25512,2012-12-28,,,
27162,25512,2014-01-30,,,
27163,25512,2015-03-29,,,
