RentalID,PropertyID,ClientID,RentalPrice,RentalStartDate,RentalEndDate
28197,38103,17372,1752.91,2017-01-01,2016-12-14
28198,45355,50659,,2016-01-01,2016-01-03
28199,12390,9331,766.33,2017-01-01,2017-01-16
28200,30068,22876,1788.2,2010-01-01,2010-02-01
28201,52045,16084,919.54,2015-01-01,2014-12-28
28202,19162,53249,2490.49,2012-01-01,2012-01-16
28203,3057,30991,1826.03,2013-01-01,2012-12-24
28204,36359,1147,1644.11,2010-01-01,2010-01-10
28205,671,18872,2950.37,2013-01-01,2013-01-05
28206,51649,41031,2024.77,2016-01-01,2015-12-22
28207,2204,17509,699.09,2018-01-01,2018-01-17
28208,19238,18036,1868.94,2018-01-01,2017-12-08
28209,8328,598,,2012-01-01,2012-01-19
28210,39817,45251,749.69,2017-01-01,2016-12-23
28211,55365,14754,1542.01,2015-01-01,2015-01-07
28212,44875,13146,2961.54,2010-01-01,2009-12-07
28213,48896,49833,894.52,2015-01-01,2015-01-06
28214,47020,45474,2028.92,2014-01-01,2014-01-11
28215,51315,43595,1112.79,2011-01-01,2010-12-23
28216,7534,37722,2710.53,2011-01-01,2010-12-16
28217,10939,4212,1033.9,2011-01-01,2011-01-13
28218,9963,30065,1699.52,2015-01-01,2014-12-23
28219,49760,36959,2912.82,2010-01-01,2009-12-27
28220,48902,52969,2161.25,2011-01-01,2010-12-13
28221,48174,43955,2348.74,2011-01-01,2010-12-22
28222,47477,23113,2802.18,2012-01-01,2012-01-01
28223,4434,26688,2337.03,2013-01-01,2013-01-27
28224,56246,38781,,2014-01-01,2014-01-11
28225,31171,8467,556.78,2010-01-01,2010-01-11
28226,25610,35029,,2014-01-01,2014-01-30
28227,28630,49202,2124.73,2018-01-01,2017-12-14
28228,4087,39417,936.27,2012-01-01,2011-12-02
28229,22900,29247,1112.72,2011-01-01,2010-12-08
28230,49442,19845,960.88,2016-01-01,2016-01-31
28231,52369,7852,1441.18,2014-01-01,2014-01-12
28232,6901,7526,1230.42,2018-01-01,2017-12-11
28233,46096,14946,,2013-01-01,2012-12-18
28234,19417,47593,702.09,2011-01-01,2011-01-28
28235,17072,31594,1965.4,2016-01-01,2016-01-11
28236,21928,37364,,2017-01-01,2017-01-25
28237,19295,37707,630.33,2013-01-01,2012-12-15
28238,25129,44777,,2013-01-01,2012-12-17
28239,20762,26179,2077.39,2017-01-01,2017-01-08
28240,25999,26007,1083.48,2017-01-01,2016-12-26
28241,46796,30275,2128.2,2010-01-01,2009-12-23
28242,54652,30876,1254.87,2015-01-01,2014-12-06
28243,52329,27887,2264.12,2017-01-01,2016-12-31
28244,26544,30575,1243.46,2012-01-01,2012-01-24
28245,39104,39734,,2017-01-01,2016-12-16
28246,12066,32437,1163.01,2016-01-01,2015-12-05
28247,23362,46870,2165.6,2014-01-01,2014-01-10
28248,18756,30549,2966.39,2012-01-01,2012-01-10
28249,48853,42107,911.66,2011-01-01,2010-12-29
28250,27543,52652,1516.44,2016-01-01,2015-12-04
28251,56033,9963,2512.91,2012-01-01,2011-12-25
28252,50044,1950,2306.93,2013-01-01,2012-12-25
28253,30446,49083,2458.68,2010-01-01,2009-12-06
28254,19380,33234,2248.86,2012-01-01,2011-12-30
28255,20322,30189,,2011-01-01,2010-12-20
28256,27954,47634,625.1,2012-01-01,2012-01-29
28257,28293,21026,2394.37,2012-01-01,2012-01-27
28258,12350,20331,,2016-01-01,2015-12-17
28259,28568,32795,2177.33,2013-01-01,2012-12-21
28260,48610,3606,1616.25,2015-01-01,2015-01-01
28261,21765,45394,2780.4,2011-01-01,2011-01-10
28262,42307,40314,652.43,2013-01-01,2012-12-30
28263,39246,10284,1778.89,2010-01-01,2010-01-16
28264,25712,6161,604.56,2011-01-01,2011-01-16
28265,51563,24743,2564.41,2017-01-01,2017-01-21
28266,14014,51983,1594.55,2014-01-01,2013-12-10
28267,22207,33341,952.92,2011-01-01,2011-01-28
28268,39815,33375,2590.73,2011-01-01,2010-12-03
28269,25478,52384,1167.65,2012-01-01,2011-12-20
28270,14025,36178,1991.37,2017-01-01,2016-12-02
28271,49670,29172,2335.59,2016-01-01,2015-12-09
28272,44446,32265,2531.89,2014-01-01,2014-01-25
28273,56024,45931,1721.8,2013-01-01,2012-12-22
28274,15003,45375,1386.63,2014-01-01,2014-01-24
28275,25881,51359,2518.82,2011-01-01,2010-12-26
28276,23848,28975,2979.82,2018-01-01,2018-01-22
28277,51235,36417,2209.66,2013-01-01,2013-01-05
28278,39004,32137,,2013-01-01,2013-01-29
28279,53744,714,2106.44,2018-01-01,2017-12-06
28280,22867,1983,1504.77,2013-01-01,2012-12-05
28281,14717,8097,2223.55,2015-01-01,2014-12-28
28282,22161,48122,1028.9,2014-01-01,2013-12-31
28283,21811,24934,1276.67,2014-01-01,2014-01-08
28284,13959,10073,1319.11,2012-01-01,2012-01-30
28285,41542,10356,2969.39,2016-01-01,2016-01-12
28286,4528,11372,2635.52,2011-01-01,2011-01-07
28287,17657,8516,2361.55,2011-01-01,2011-01-16
28288,15418,46676,2990.44,2014-01-01,2014-01-28
28289,9201,18629,2412.2,2012-01-01,2012-01-20
28290,47714,39559,913.99,2017-01-01,2017-01-22
28291,54955,48387,1509.53,2013-01-01,2013-01-23
28292,21889,52901,,2012-01-01,2011-12-23
28293,20365,17994,2216.85,2014-01-01,2014-01-06
28294,25837,24989,,2015-01-01,2014-12-09
28295,28427,40583,,2015-01-01,2015-01-08
28296,8940,20262,2152.94,2014-01-01,2013-12-13
28297,25279,38588,729.9,2014-01-01,2013-12-29
28298,18930,52944,2093.94,2010-01-01,2009-12-29
28299,10495,45655,1908.17,2015-01-01,2015-01-25
28300,2746,9780,2096.11,2015-01-01,2014-12-03
28301,46691,38296,2242.91,2012-01-01,2012-01-18
28302,56102,38445,,2017-01-01,2017-01-22
28303,11567,22918,840.15,2014-01-01,2013-12-11
28304,37911,31073,1533.85,2015-01-01,2015-01-28
28305,411,42128,1815.92,2017-01-01,2017-01-10
28306,21661,49717,2506.51,2016-01-01,2016-01-29
28307,48393,33613,1438.94,2015-01-01,2014-12-04
28308,12604,478,1894.49,2016-01-01,2015-12-26
28309,52293,52230,1412.07,2016-01-01,2015-12-17
28310,3243,41185,2008.97,2013-01-01,2012-12-31
28311,32671,918,1784.01,2017-01-01,2017-01-19
28312,11684,24984,709.07,2012-01-01,2012-01-16
28313,16542,50847,,2017-01-01,2017-01-14
28314,54181,852,865.91,2015-01-01,2015-01-14
28315,51773,20459,2992.15,2012-01-01,2011-12-22
28316,39615,8557,568.74,2014-01-01,2014-01-28
28317,1267,221,2432.76,2012-01-01,2011-12-11
28318,9584,38240,867.85,2015-01-01,2015-01-31
28319,51241,26624,2970.11,2017-01-01,2016-12-20
28320,8129,16378,923.65,2017-01-01,2017-01-06
28321,39893,30192,1834.55,2012-01-01,2012-01-12
28322,44169,29097,2045.3,2016-01-01,2015-12-07
28323,52192,45122,1552.34,2017-01-01,2017-01-16
28324,11656,39825,1930.91,2017-01-01,2017-01-11
28325,50185,33974,2614.22,2012-01-01,2011-12-24
28326,34472,39595,1784.53,2018-01-01,2017-12-24
28327,31335,29024,2929.1,2012-01-01,2011-12-10
28328,2201,23904,,2016-01-01,2016-01-18
28329,47250,24272,2847.69,2013-01-01,2012-12-05
28330,36013,12928,1445.64,2017-01-01,2017-01-24
28331,54219,37472,2983.92,2012-01-01,2012-01-28
28332,37710,50910,2641.73,2012-01-01,2012-01-01
28333,34117,12285,2128.97,2017-01-01,2017-01-05
28334,11315,1768,2512.03,2017-01-01,2016-12-14
28335,25764,16815,,2014-01-01,2013-12-13
28336,4683,4708,2808.62,2010-01-01,2010-01-05
28337,26732,13923,1081.55,2015-01-01,2015-01-13
28338,48809,40831,1697.09,2013-01-01,2013-01-07
28339,30786,44135,2170.22,2015-01-01,2014-12-31
28340,31436,45744,785.44,2018-01-01,2018-01-16
28341,46223,1810,2467.73,2012-01-01,2012-01-22
28342,42821,2600,691,2011-01-01,2010-12-28
28343,1133,16178,898.15,2015-01-01,2015-01-20
28344,14054,7765,769.83,2013-01-01,2013-01-07
28345,51111,33077,922.76,2013-01-01,2013-01-16
28346,36881,4441,2738.62,2011-01-01,2010-12-10
28347,34097,50434,501.68,2013-01-01,2013-01-24
28348,42494,4289,1696.04,2018-01-01,2017-12-10
28349,6451,22175,2586.04,2017-01-01,2016-12-26
28350,39127,11878,2765.72,2013-01-01,2012-12-17
28351,38473,37459,2661.53,2014-01-01,2013-12-15
28352,40081,14323,1081.56,2017-01-01,2017-01-19
28353,34134,20188,1649.95,2017-01-01,2017-01-03
28354,26209,8854,2672.86,2015-01-01,2015-01-16
28355,11150,49540,1042.87,2015-01-01,2014-12-27
28356,13606,32052,2162.04,2012-01-01,2011-12-16
28357,8100,45923,1020.34,2014-01-01,2014-01-16
28358,55017,32680,2368.95,2016-01-01,2016-01-21
28359,25155,17963,1668.13,2017-01-01,2016-12-09
28360,36438,5062,1925.29,2010-01-01,2009-12-07
28361,51677,46647,,2010-01-01,2009-12-10
28362,3240,4539,1826.28,2014-01-01,2014-01-28
28363,41224,48178,1124.03,2010-01-01,2009-12-18
28364,48105,16090,1761.9,2015-01-01,2014-12-26
28365,5151,35265,2787.89,2017-01-01,2017-01-24
28366,55175,16669,1156.13,2018-01-01,2017-12-28
28367,41105,51453,2405.68,2011-01-01,2010-12-29
28368,51890,28644,,2010-01-01,2010-01-24
28369,3941,36873,989.87,2013-01-01,2013-01-27
28370,27333,5315,2393.9,2014-01-01,2013-12-31
28371,15905,17912,652.33,2013-01-01,2012-12-14
28372,12591,26004,,2015-01-01,2015-01-29
28373,3776,17136,1523.2,2010-01-01,2010-01-30
28374,51772,19041,1571.26,2012-01-01,2012-01-26
28375,10063,34671,2371.83,2015-01-01,2015-01-23
28376,36983,32123,2374.55,2012-01-01,2011-12-06
28377,24391,31806,1431.48,2012-01-01,2011-12-02
28378,45789,8206,2046.4,2013-01-01,2012-12-22
28379,55429,24385,2021.63,2010-01-01,2010-01-20
28380,35475,48796,2679.09,2010-01-01,2009-12-25
28381,10199,19268,1044.39,2010-01-01,2010-01-15
28382,50890,6375,743.73,2014-01-01,2013-12-03
28383,22454,18475,1153.52,2018-01-01,2017-12-05
28384,34025,26051,1270.71,2014-01-01,2014-01-15
28385,25959,51564,2356.04,2013-01-01,2013-01-26
28386,50015,36153,1176.68,2013-01-01,2013-01-17
28387,3055,42559,1724.92,2011-01-01,2011-01-09
28388,4763,30160,2895.73,2013-01-01,2012-12-20
28389,27824,30439,1061.42,2011-01-01,2010-12-22
28390,43768,37197,,2010-01-01,2009-12-21
28391,8530,49603,1131.51,2014-01-01,2013-12-26
28392,16721,1782,2308.36,2015-01-01,2014-12-16
28393,48966,49965,,2015-01-01,2014-12-26
28394,37868,11529,1821.71,2016-01-01,2015-12-12
28395,50624,49559,,2016-01-01,2016-01-25
28396,26348,20636,753.83,2015-01-01,2014-12-13
28397,977,44411,1259.51,2011-01-01,2011-01-26
28398,26957,49021,2183.16,2014-01-01,2014-01-05
28399,3413,28085,905,2011-01-01,2010-12-22
28400,52941,1834,2632.62,2014-01-01,2013-12-23
28401,3529,20463,2443.96,2014-01-01,2014-01-26
28402,7777,43890,2814.34,2013-01-01,2013-01-22
28403,53338,4508,2354.94,2012-01-01,2012-01-03
28404,23231,36819,2570.11,2010-01-01,2010-01-17
28405,9227,49023,1696.44,2017-01-01,2016-12-09
28406,23218,46971,2035.26,2017-01-01,2017-01-18
28407,11487,50517,2651.49,2010-01-01,2010-01-16
28408,37103,38853,1316.85,2013-01-01,2013-01-29
28409,15707,8136,1546.07,2016-01-01,2016-01-06
28410,18863,27662,1047.88,2011-01-01,2010-12-14
28411,17303,3788,709.61,2011-01-01,2010-12-14
28412,30679,25185,2479.33,2013-01-01,2012-12-30
28413,37473,42226,1401.41,2011-01-01,2011-01-27
28414,35898,25284,531.42,2015-01-01,2014-12-30
28415,49797,34384,1288.22,2015-01-01,2014-12-06
28416,37547,51548,1797.03,2011-01-01,2011-01-04
28417,18646,32023,2764.4,2015-01-01,2014-12-16
28418,36968,47467,,2015-01-01,2014-12-27
28419,55052,48218,1726.43,2013-01-01,2012-12-14
28420,2925,18852,1196.58,2014-01-01,2014-01-12
28421,28264,23401,1546.69,2015-01-01,2014-12-30
28422,16212,46711,1341.4,2013-01-01,2013-01-12
28423,15289,51155,1721.8,2011-01-01,2011-01-31
28424,50022,49248,1787.48,2012-01-01,2011-12-20
28425,23493,23069,569,2014-01-01,2014-01-05
28426,23478,703,1388.61,2011-01-01,2011-01-30
28427,41701,27486,1153.25,2018-01-01,2017-12-23
28428,23603,2226,2673.65,2010-01-01,2009-12-14
28429,48462,10933,1162.77,2012-01-01,2011-12-27
28430,13253,24074,,2014-01-01,2013-12-07
28431,28822,48269,1160.68,2016-01-01,2016-01-12
28432,17760,45246,2623.45,2017-01-01,2017-01-25
28433,845,15544,1516.07,2011-01-01,2010-12-19
28434,14312,6540,1519.98,2011-01-01,2010-12-10
28435,51778,7653,1157.22,2012-01-01,2011-12-11
28436,39519,25900,2680.96,2015-01-01,2014-12-27
28437,23846,17216,2404.69,2012-01-01,2011-12-15
28438,7451,46975,1716.93,2018-01-01,2018-01-27
28439,56098,10202,1515.57,2014-01-01,2013-12-06
28440,53398,53416,,2013-01-01,2013-01-12
28441,23726,6110,802.13,2011-01-01,2011-01-29
28442,38196,52845,2572.77,2015-01-01,2015-01-16
28443,12385,2789,1623.46,2017-01-01,2017-01-12
28444,24126,45274,695.27,2015-01-01,2015-01-05
28445,21788,15593,,2016-01-01,2015-12-27
28446,35807,19399,,2012-01-01,2011-12-09
28447,45130,35376,2592.66,2013-01-01,2012-12-14
28448,44518,2528,1896.17,2014-01-01,2014-01-19
28449,10712,47155,611.16,2018-01-01,2018-01-08
28450,42798,24355,1446,2016-01-01,2016-01-27
28451,20185,18276,2683.72,2017-01-01,2017-01-09
28452,3755,52009,2564.03,2015-01-01,2014-12-19
28453,13477,18983,816.66,2018-01-01,2017-12-07
28454,3907,12530,2025.29,2011-01-01,2011-01-29
28455,3944,50927,711.26,2018-01-01,2018-01-25
28456,43989,48279,2617.72,2011-01-01,2010-12-23
28457,15594,29495,2638.1,2013-01-01,2012-12-19
28458,26186,33809,2064.53,2012-01-01,2012-01-13
28459,47367,30055,1136.44,2015-01-01,2015-01-31
28460,31307,15339,2129.84,2017-01-01,2016-12-25
28461,3094,33391,1700.52,2015-01-01,2014-12-23
28462,14489,26759,,2016-01-01,2016-01-09
28463,48315,31871,2325.93,2011-01-01,2011-01-24
28464,52217,40070,2980.29,2011-01-01,2010-12-18
28465,29786,42159,1146.69,2014-01-01,2014-01-03
28466,30562,30028,778.22,2012-01-01,2012-01-27
28467,17520,25993,2482.19,2011-01-01,2010-12-17
28468,50082,17661,2546.49,2012-01-01,2012-01-31
28469,30161,29800,1450.99,2013-01-01,2013-01-14
28470,38066,14002,1085.42,2014-01-01,2014-01-11
28471,27297,4861,2499.97,2013-01-01,2012-12-21
28472,18682,7283,933.44,2017-01-01,2016-12-24
28473,39320,32513,2491.23,2017-01-01,2016-12-10
28474,30910,52334,,2015-01-01,2015-01-09
28475,55332,28753,2984.24,2016-01-01,2016-01-15
28476,21472,5052,2257.53,2011-01-01,2011-01-02
28477,43453,10592,,2016-01-01,2016-01-25
28478,54014,38536,538.24,2016-01-01,2015-12-06
28479,1169,47115,1549.84,2017-01-01,2017-01-18
28480,28737,18030,,2011-01-01,2010-12-03
28481,4024,22783,2126.47,2010-01-01,2010-01-30
28482,40053,23727,729.91,2012-01-01,2011-12-25
28483,35486,41150,2140.38,2015-01-01,2014-12-19
28484,53377,2058,1991.67,2010-01-01,2010-01-27
28485,7657,1021,1616.76,2016-01-01,2015-12-27
28486,33947,39152,2870.79,2010-01-01,2010-01-13
28487,36268,50618,1815.05,2011-01-01,2011-01-23
28488,16485,42966,2217.12,2015-01-01,2015-01-25
28489,24569,17527,,2015-01-01,2014-12-25
28490,33000,52983,2619.6,2015-01-01,2015-01-05
28491,36625,31851,748.59,2018-01-01,2018-01-16
28492,26058,35379,2249.46,2016-01-01,2016-01-14
28493,55051,1219,2426,2011-01-01,2011-01-10
28494,25214,10000,2480.47,2012-01-01,2011-12-23
28495,20823,42476,2126.38,2014-01-01,2014-01-06
28496,25625,25085,2983.09,2011-01-01,2010-12-26
28497,34437,41516,1699.87,2013-01-01,2013-01-21
28498,49341,25547,1445.8,2016-01-01,2015-12-27
28499,54907,39810,1111.42,2014-01-01,2014-01-03
28500,6903,33603,1348.43,2014-01-01,2014-01-29
28501,32318,10025,626.87,2015-01-01,2014-12-11
28502,53866,17339,2401.29,2013-01-01,2012-12-27
28503,46412,29920,2815,2012-01-01,2011-12-17
28504,50152,47253,2142.1,2017-01-01,2016-12-10
28505,10882,9062,2965.35,2013-01-01,2012-12-24
28506,15084,29693,2400.5,2017-01-01,2017-01-30
28507,46595,48503,1486.4,2018-01-01,2017-12-28
28508,46283,16559,2699.95,2012-01-01,2012-01-24
28509,28531,4534,1100.84,2011-01-01,2011-01-21
28510,30104,17,2325.33,2015-01-01,2015-01-20
28511,33387,5553,823.77,2014-01-01,2014-01-04
28512,18439,11864,852.84,2012-01-01,2012-01-20
28513,34886,12554,2917.28,2013-01-01,2012-12-15
28514,10888,27515,850.9,2012-01-01,2012-01-07
28515,14981,12533,1138.88,2017-01-01,2017-01-06
28516,48649,39415,2542.98,2013-01-01,2012-12-13
28517,46601,3867,667.1,2011-01-01,2011-01-09
28518,17795,49984,2303.52,2012-01-01,2011-12-03
28519,27861,11089,1675.08,2012-01-01,2011-12-13
28520,27157,13284,1411.56,2014-01-01,2013-12-06
28521,56362,36130,2518.98,2011-01-01,2011-01-08
28522,10364,24771,1625.92,2015-01-01,2014-12-09
28523,34703,4497,819.27,2017-01-01,2017-01-30
28524,17276,49238,2814.89,2018-01-01,2018-01-15
28525,44047,28908,1223.96,2010-01-01,2009-12-08
28526,48892,16463,502.67,2013-01-01,2012-12-05
28527,7744,39697,1701.76,2015-01-01,2015-01-29
28528,1574,8210,2967.22,2010-01-01,2009-12-27
28529,762,39701,1907.23,2013-01-01,2013-01-18
28530,15780,46330,2958.58,2011-01-01,2011-01-12
28531,15830,26507,2134.16,2010-01-01,2010-01-14
28532,13185,44016,2757.26,2016-01-01,2015-12-16
28533,40146,24108,2939.6,2018-01-01,2018-01-23
28534,747,30589,2328.1,2017-01-01,2017-01-19
28535,28349,10616,712.27,2018-01-01,2017-12-03
28536,24857,37998,1798.42,2016-01-01,2015-12-23
28537,366,24013,,2015-01-01,2015-01-08
28538,47765,52713,1998.93,2013-01-01,2013-01-07
28539,10736,26869,938.34,2014-01-01,2013-12-05
28540,3579,36311,1985.58,2016-01-01,2016-01-30
28541,28097,939,1784.66,2015-01-01,2014-12-20
28542,38088,35155,1759.51,2012-01-01,2011-12-25
28543,1301,13157,864.28,2017-01-01,2017-01-29
28544,23696,7390,2631.18,2010-01-01,2009-12-04
28545,50861,11307,2400.47,2011-01-01,2011-01-18
28546,39383,16256,2389.82,2016-01-01,2016-01-30
28547,38911,40597,2643.7,2011-01-01,2011-01-24
28548,8446,35626,1348.79,2013-01-01,2012-12-11
28549,27574,50940,2358.48,2018-01-01,2017-12-08
28550,41836,29134,2255.7,2013-01-01,2013-01-29
28551,43743,1897,1028.68,2015-01-01,2015-01-13
28552,38716,19887,550.52,2018-01-01,2018-01-30
28553,44045,25333,2734.03,2012-01-01,2011-12-12
28554,5648,10074,2665.37,2011-01-01,2011-01-12
28555,5941,42875,1485.07,2018-01-01,2017-12-17
28556,15427,23045,,2016-01-01,2016-01-15
28557,7466,32552,2847.36,2017-01-01,2016-12-27
28558,41444,46665,797.96,2013-01-01,2013-01-03
28559,30856,31729,2271.33,2010-01-01,2010-01-22
28560,51131,8049,2534.74,2012-01-01,2012-01-01
28561,55098,18366,2821.94,2011-01-01,2011-01-17
28562,24141,31758,1940.01,2016-01-01,2015-12-05
28563,7819,53431,818.15,2011-01-01,2010-12-04
28564,55792,10700,2538.33,2014-01-01,2014-01-07
28565,27572,32559,2596.26,2018-01-01,2018-01-15
28566,33076,52714,2857.18,2018-01-01,2017-12-31
28567,26781,5667,1313.91,2015-01-01,2015-01-25
28568,5606,50643,1290.12,2014-01-01,2013-12-05
28569,8725,39741,2742.4,2014-01-01,2013-12-07
28570,55919,24217,,2016-01-01,2015-12-18
28571,28352,5231,2837.86,2011-01-01,2011-01-21
28572,54764,48978,2363.14,2012-01-01,2012-01-07
28573,7518,19265,668.53,2012-01-01,2012-01-04
28574,53917,39861,1629.56,2016-01-01,2016-01-18
28575,48243,4942,2179.98,2015-01-01,2015-01-29
28576,14643,1300,2815.97,2015-01-01,2014-12-11
28577,27170,38384,2400.74,2013-01-01,2013-01-21
28578,15779,53133,,2013-01-01,2013-01-09
28579,54355,16069,2675.83,2018-01-01,2018-01-18
28580,40812,24394,2522.08,2017-01-01,2016-12-02
28581,36804,21212,1467.06,2013-01-01,2012-12-11
28582,12229,8622,2731.17,2011-01-01,2011-01-07
28583,19464,1837,1994.98,2018-01-01,2018-01-31
28584,17494,37005,,2016-01-01,2016-01-27
28585,36331,1979,1054.28,2010-01-01,2010-01-11
28586,44159,4405,2321.25,2011-01-01,2010-12-28
28587,36077,36031,2277.38,2017-01-01,2017-01-06
28588,43604,3926,2231.85,2016-01-01,2015-12-07
28589,45377,30357,2754.37,2012-01-01,2011-12-20
28590,34858,15416,2188.09,2016-01-01,2015-12-19
28591,11373,5993,2050.22,2016-01-01,2016-01-27
28592,14593,50617,,2011-01-01,2011-01-13
28593,46539,50316,2752.67,2012-01-01,2012-01-23
28594,36411,13879,1701.84,2014-01-01,2014-01-29
28595,39688,12339,1213.74,2015-01-01,2014-12-06
28596,23451,35325,1730.07,2017-01-01,2016-12-02
28597,51767,10796,2450.31,2013-01-01,2012-12-31
28598,52708,6901,2484.65,2010-01-01,2009-12-10
28599,14008,41695,1546.43,2013-01-01,2013-01-14
28600,20352,17074,632.34,2011-01-01,2011-01-15
28601,26335,19976,2565.35,2011-01-01,2011-01-19
28602,17919,50645,2155.69,2014-01-01,2014-01-07
28603,30578,2682,1768.4,2017-01-01,2017-02-01
28604,13850,15749,2058.78,2017-01-01,2017-01-31
28605,25759,42781,2494.71,2011-01-01,2010-12-27
28606,13485,19480,2857.24,2012-01-01,2012-01-29
28607,26652,664,1660.12,2012-01-01,2011-12-03
28608,53356,2278,1449.42,2012-01-01,2012-01-24
28609,21309,42973,,2017-01-01,2017-01-04
28610,38499,49843,1335.75,2012-01-01,2012-01-13
28611,20479,45086,2416.16,2017-01-01,2016-12-13
28612,3351,38044,2429.25,2013-01-01,2013-01-29
28613,21014,43908,2729.69,2012-01-01,2012-01-22
28614,27490,8978,850.75,2010-01-01,2010-01-22
28615,45985,28685,,2017-01-01,2017-01-07
28616,42360,52646,,2012-01-01,2011-12-08
28617,36973,36457,1348.64,2014-01-01,2013-12-10
28618,47524,35673,1763.55,2017-01-01,2017-01-13
28619,21049,46398,2630.2,2015-01-01,2015-01-19
28620,41041,19613,2541.79,2016-01-01,2016-01-01
28621,21620,41258,515.33,2010-01-01,2009-12-24
28622,48952,16706,901.73,2013-01-01,2013-01-28
28623,49040,12809,2535.47,2013-01-01,2013-01-15
28624,46820,46793,1007.98,2015-01-01,2014-12-17
28625,2290,20071,2349.72,2014-01-01,2014-01-26
28626,55514,10111,2596.64,2012-01-01,2012-01-29
28627,29161,13224,526.3,2014-01-01,2013-12-16
28628,53814,49316,,2018-01-01,2018-01-09
28629,10101,6104,1538.27,2017-01-01,2017-01-31
28630,36904,45644,2150.09,2013-01-01,2012-12-29
28631,53488,28429,2155.89,2018-01-01,2018-01-07
