SaleID,PropertyID,ClientID,AgentID,SalePrice,SaleDate,CommissionPercentage,TotalCommission
34254,38423,24396,54714,49900,2013-01-25,92.6,8144.82
34255,31079,10646,6564,115000,2015-07-27,61.02,7214.32
34256,51833,43809,18736,219500,2014-10-31,16.72,4465.16
34257,13645,5772,49475,74200,2015-09-15,24.1,7587.42
34258,30359,48022,54821,349900,2016-10-21,96.21,171.02
34259,1676,52370,46032,112360,2015-09-15,42.23,10915.34
34260,11,9146,13441,275000,2016-08-17,49.38,6361.2
34261,39733,28502,19058,85000,2013-02-07,,4771.45
34262,26628,27676,38287,195000,2016-05-31,81.39,385.79
34263,31711,44004,20159,80500,2015-03-10,24.65,5558.72
34264,8474,37561,9169,78000,2016-02-08,62.69,27.99
34265,9814,34777,38436,114900,2013-03-25,28.72,14195.94
34266,12342,6517,33509,68650,2013-08-15,34.94,11482.92
34267,3196,1126,14493,149900,2013-05-30,65.08,6527.54
34268,18422,52614,3944,220000,2016-01-25,74.32,10000.93
34269,24609,30549,34789,25000,2015-09-25,,11074.78
34270,27384,48559,48356,75000,2015-02-13,42.64,6416.12
34271,44648,45261,38921,240000,2015-08-14,94.63,14322.78
34272,20608,14789,50158,105000,2014-12-23,71.11,12541.87
34273,43898,8547,53662,77500,2014-07-22,50.82,13431
34274,24239,28539,7946,175000,2015-07-30,8.47,14021.73
34275,15191,6638,51922,165000,2014-08-19,29.86,4558.39
34276,54212,53322,30475,80000,2016-05-02,82.32,12760.3
34277,9115,14870,51685,150000,2016-07-21,21.86,14540.1
34278,15590,3337,44917,75000,2015-06-19,73.91,3540.3
34279,16934,26499,30330,91000,2015-04-27,68.76,7699.89
34280,23770,21906,40451,149000,2016-03-11,56.58,9241.62
34281,17623,45872,9019,168000,2014-12-30,3.11,
34282,25152,52409,41448,375000,2016-08-12,48.01,340.13
34283,7036,3846,21822,320500,2016-08-19,57.08,10634.25
34284,9878,32810,25345,299900,2016-10-25,68.07,6822.45
34285,524,23062,12642,299900,2016-10-21,33.81,6125.23
34286,53111,42219,21989,158000,2015-07-08,,13139.18
34287,41980,41815,3923,162900,2014-11-05,,
34288,54111,47562,54923,299000,2015-07-07,27.57,9520.88
34289,26218,18469,36894,111000,2014-02-05,67.54,4703.05
34290,41119,28079,1535,38774,2015-01-21,47.46,8005.92
34291,24828,39659,11949,327100,2016-06-22,17.1,1410.26
34292,53293,27877,38160,176000,2013-10-31,83.15,1277.01
34293,2561,41503,49349,232500,2016-02-23,64.25,3817.05
34294,44945,31627,40459,265000,2016-10-12,88.45,6984.5
34295,46810,26164,925,135000,2015-06-19,95.62,
34296,18420,39070,23361,120000,2015-11-09,,7540.57
34297,2007,45743,30788,245500,2016-05-13,18.9,8526.22
34298,39754,52711,54456,70000,2013-06-07,87.54,12517.39
34299,51009,37553,26861,145000,2015-08-14,,14553.28
34300,55532,7321,33869,200000,2015-12-02,94.79,9023.66
34301,53511,42164,30225,156000,2013-07-31,88.17,
34302,33905,18136,5563,92200,2016-02-22,92.33,10949.08
34303,2623,36535,18298,225000,2015-06-01,98.02,10352.06
34304,23230,42726,9572,232000,2016-10-28,41.45,
34305,7406,23315,16901,154000,2014-07-31,82.21,12622.08
34306,29448,22575,38463,83000,2016-03-14,96.09,12146.58
34307,14265,48047,29486,141500,2013-03-01,,23.12
34308,35336,10274,45556,187000,2013-08-09,47.26,
34309,6974,27231,3573,133200,2015-11-24,25.24,12555.2
34310,42932,14050,55098,160000,2015-01-16,78.14,6269.2
34311,6154,27343,4572,129000,2014-08-15,26.66,10330.73
34312,27948,19551,54852,185000,2015-02-18,29.81,7573.74
34313,16410,40477,43077,162350,2014-10-16,83.01,
34314,37325,44495,28324,215000,2015-05-15,97.85,13087.88
34315,1565,27164,10653,214900,2015-09-02,25.41,6512.87
34316,47883,40812,34760,175000,2013-03-14,98.82,
34317,34888,11497,19399,95000,2014-08-04,37.23,8.74
34318,330,21009,6487,128000,2016-08-04,95.6,6801.86
34319,38544,30149,29301,81100,2014-06-13,81.67,
34320,39221,19899,34274,197500,2015-09-10,54.83,1076.2
34321,31220,12996,29817,195000,2015-08-12,30.79,11095.58
34322,36007,4936,10850,100000,2016-04-12,20.68,13381.98
34323,52519,31667,50136,190000,2016-03-28,18.25,7488.5
34324,5753,41489,3599,273000,2016-08-12,55.68,3708.18
34325,4507,36580,33021,150000,2013-09-20,50.59,14868.7
34326,10495,2734,6324,162500,2014-10-24,43.78,4962.11
34327,50334,6647,37601,228000,2015-04-29,47.31,2994.67
34328,24403,37987,53520,164900,2013-02-13,52.61,2474.24
34329,46144,29261,8355,135000,2014-12-12,58.93,8609.62
34330,11777,40487,53877,237000,2014-07-30,62.24,12546.95
34331,1350,3070,38787,165000,2016-10-17,25.42,8783.29
34332,48526,39741,11447,122000,2015-08-31,24.45,
34333,35027,40654,25895,170000,2016-07-15,23.67,10951.71
34334,3164,43042,28886,254000,2016-04-27,58.92,8734.89
34335,542,8676,26022,80000,2015-09-21,69.42,1251.74
34336,12822,18588,52157,214000,2016-09-29,17.77,9443.28
34337,31704,32438,9460,118000,2015-09-01,28.88,1783.02
34338,2350,46802,47257,195000,2015-06-30,48.73,1742.35
34339,47177,28966,41354,92955,2015-09-28,38.06,5617.17
34340,31253,443,39294,209900,2016-02-12,10.24,
34341,15142,32174,15590,215000,2013-09-17,73.47,687.4
34342,17496,37176,18307,313000,2016-09-30,35.94,8888.51
34343,29109,26487,51271,147900,2014-04-10,88.18,964.13
34344,54793,5541,40008,142000,2013-07-31,,1788.43
34345,38194,36690,30221,115000,2015-06-22,76.53,10937.52
34346,1361,8882,39129,125000,2013-02-25,79.29,14006.13
34347,27900,10834,40342,174000,2013-07-15,77.9,
34348,19036,50365,29315,165102,2013-02-08,64.2,4669.17
34349,633,38191,26230,58000,2013-02-15,34.93,1384.9
34350,13208,24433,15468,200000,2016-07-27,56.97,5403.4
34351,11273,25765,21688,274900,2016-04-22,14.71,11872.69
34352,22848,43566,24229,170000,2014-11-25,76.5,3932.76
34353,22031,15836,9352,273000,2016-04-01,55.55,8742.45
34354,48640,5998,25671,259900,2016-03-24,58.23,11196.62
34355,17906,26630,13025,145000,2013-06-05,30.64,4366.68
34356,23021,51767,31509,150000,2013-06-21,55.74,10590.37
34357,39421,4876,7492,95000,2013-11-25,3.61,2886.98
34358,40879,33436,10893,100000,2013-07-02,13.95,5840.02
34359,15618,52640,10170,110000,2013-07-02,99.08,14191.56
34360,29630,23382,11652,88000,2016-06-20,1.74,12488.62
34361,50818,37639,1371,76000,2014-06-13,50.65,10945.88
34362,21801,32980,53746,75000,2014-01-28,71.88,10970.38
34363,1725,27741,7730,80000,2015-12-16,30.61,6770.32
34364,15934,4870,26482,76000,2015-11-05,16.84,343.74
34365,35319,28994,51661,74999,2014-10-03,46.08,8288.39
34366,3184,25926,12810,51138,2015-11-20,19.19,13834.68
34367,39454,31941,49555,83420,2015-10-15,14.8,12195.58
34368,38567,42369,1409,84000,2016-02-09,93.86,12614.17
34369,21240,31091,11084,56500,2014-12-19,56.82,380.98
34370,36345,15792,41018,59000,2014-03-26,,3697.27
34371,22057,26389,42745,96000,2016-05-27,46.95,3312.77
34372,35339,39323,46648,55000,2013-10-23,17.63,9672.83
34373,46767,33593,49318,70000,2016-02-01,14.29,7444.32
34374,16579,11822,52642,85000,2016-09-20,81.65,11596.16
34375,6108,10777,22399,70000,2016-10-06,17.15,9192.8
34376,41823,34313,54504,60000,2015-08-21,31.06,4795.05
34377,33576,4505,52796,78500,2016-05-02,68.29,5527.32
34378,42241,23587,53413,76500,2015-09-08,74.39,3705.41
34379,28968,4849,6029,75000,2014-07-31,26.25,4799.56
34380,41226,53351,24236,68500,2015-06-01,35.16,
34381,20995,566,40947,75000,2015-07-28,45.82,3609.65
34382,18926,5458,45780,74000,2015-03-04,90.17,6901.7
34383,11073,38561,11275,48000,2015-01-22,33.63,4062.82
34384,32981,19232,25292,95900,2016-05-27,35.51,1576.87
34385,2145,24062,20620,56000,2013-08-26,23.47,
34386,20369,49173,46744,52000,2014-10-24,23.8,2106.73
34387,45818,37426,51588,66900,2015-10-16,87.08,5766.2
34388,52924,22823,38199,50500,2013-09-27,37.78,5975.03
34389,45968,5394,8169,319900,2016-10-17,4.58,4787.9
34390,39024,7105,16251,105100,2013-05-06,65.56,
34391,1889,3215,9270,165000,2016-10-23,49.32,664.32
34392,51594,34033,49034,165000,2015-10-27,38.22,
34393,42436,52965,10945,180000,2016-07-11,93.07,12271.76
34394,23371,49094,19046,89000,2014-05-15,12.14,4658.79
34395,19153,30435,6332,195000,2015-05-20,,8688.62
34396,28719,224,7347,85000,2013-09-06,21.13,4762.11
34397,37991,21260,34660,155000,2015-03-31,43.27,11674.09
34398,55812,21685,7073,220000,2014-04-30,86.85,12621.68
34399,48215,31385,8928,150000,2016-10-24,36.44,4345.76
34400,25355,47795,51045,147000,2016-05-06,39.38,
34401,26174,12956,43177,175000,2016-04-28,37.09,4426.98
34402,642,50529,30067,145000,2015-07-17,74.32,10420.12
34403,36002,34416,34832,117000,2014-04-30,39.97,11249.96
34404,28476,5802,44423,129900,2013-02-15,50.17,1702.42
34405,25926,2018,42786,190000,2013-08-30,64.47,754.78
34406,21775,649,29319,169900,2015-03-26,31.29,2600.76
34407,25969,22920,24288,160000,2015-10-30,21.37,6594.82
34408,4781,49859,24231,110000,2014-04-22,92.28,7177.29
34409,14059,39027,35722,130000,2014-03-31,89.1,13775.3
34410,51184,42859,20277,212000,2014-11-25,73.19,14826.07
34411,1799,27460,3757,138000,2016-01-12,3.95,
34412,5730,32509,4604,94900,2013-09-27,,2061.05
34413,40120,27572,26217,54500,2013-10-24,,857.66
34414,18636,6157,37142,102900,2013-07-24,20.35,8767.14
34415,31296,37018,36237,68000,2013-07-30,36.4,4252.78
34416,17179,31167,44605,139900,2014-01-24,91.99,7050.54
34417,670,15708,28012,25000,2013-01-09,28.26,7609.49
34418,14697,11733,26480,55000,2013-09-17,87.87,3444.4
34419,16093,29307,43580,125000,2015-09-30,14.03,3227.55
34420,34167,2257,45680,70000,2016-02-22,75.34,6651.03
34421,21600,37906,53241,166000,2015-03-10,85.51,3183.65
34422,56181,46636,16504,120000,2015-06-04,2.01,7862.37
34423,36871,35759,37720,179950,2015-09-01,98.03,5931.43
34424,42489,49287,46203,145000,2015-09-17,56.9,9364.91
34425,4041,24575,3205,114000,2013-07-23,67,
34426,44240,38553,11776,114000,2016-04-29,37.41,5971.41
34427,31361,26427,15413,144000,2016-05-02,,1587.7
34428,43792,29664,30265,115000,2015-03-02,21.32,13029.78
34429,24160,26558,1668,127500,2013-06-28,49.44,2019.33
34430,15056,24199,33249,162400,2016-05-03,10.21,3988.43
34431,26473,43935,3169,145000,2015-11-13,72.25,12348.59
34432,42343,4539,51288,139000,2015-02-13,46.88,11970.27
34433,53022,20750,44452,139000,2015-02-13,77.09,7133.32
34434,15249,31142,37411,89200,2015-01-22,33.53,12154.29
34435,28964,45193,46206,150000,2016-10-24,45.05,13040.7
34436,22242,556,40599,80000,2015-02-17,41.5,6431.39
34437,18201,34375,46135,80000,2015-02-17,68.33,11097.37
34438,11946,13100,40258,120000,2015-06-04,40.48,559.67
34439,4853,32718,7753,262300,2015-07-31,8.45,3453.06
34440,12391,2971,5513,275000,2014-08-04,53.69,8659.88
34441,13490,17298,7617,130000,2016-03-31,31.33,2668.65
34442,54316,8274,36703,211000,2015-06-08,3.25,11863.56
34443,25123,43847,22652,127570,2014-12-02,3.76,298.06
34444,34672,34646,43901,60000,2015-09-18,98.28,7371.71
34445,12999,9726,19772,295000,2016-09-16,0.79,
34446,6994,5808,11597,155000,2014-07-14,37.24,13636.74
34447,30248,29455,5290,157000,2015-08-31,45.31,9742.94
34448,6680,39788,5649,185000,2016-06-06,36.63,10398.63
34449,14724,43029,12930,58000,2016-06-27,12.16,12205.48
34450,30158,40440,4811,150000,2016-04-05,7.11,14688.81
34451,3673,52821,46276,93900,2013-10-15,3.1,6362.59
34452,38345,11242,24612,58000,2015-09-30,1.3,4941.51
34453,8080,5317,14917,160000,2015-08-31,52.3,
34454,31504,30871,37309,92500,2015-09-25,55.19,
34455,50927,637,22281,86500,2013-01-17,2.7,5483.75
34456,40465,38738,52705,91000,2013-02-07,60.63,10822.04
34457,13115,46295,44316,145000,2015-06-25,95.51,6690.32
34458,5722,3839,12185,116500,2015-07-07,13.53,11232.55
34459,48902,30144,39874,80500,2015-10-02,87.76,3200.9
34460,18755,44929,6523,30000,2015-12-05,25.59,5120.75
34461,32449,32273,53775,95900,2014-07-25,22.26,7364.52
34462,29461,20373,13743,109000,2016-06-20,46.58,9865.04
34463,42310,14757,17650,100000,2015-05-22,,6288.15
34464,6412,4376,47844,65000,2013-12-06,98.98,11033.38
34465,50279,33270,25014,101000,2015-09-18,34.78,
34466,21831,20452,17035,104000,2015-11-19,90.07,
34467,23114,37454,55141,58000,2014-05-07,95.97,12607.91
34468,6596,38075,45190,114500,2014-10-29,,14179.94
34469,31594,52183,45779,80000,2016-01-29,93.73,6473.37
34470,62,28518,52053,97000,2014-05-16,75.78,5443.93
34471,37693,39456,15714,96900,2014-05-22,46.24,8045.39
34472,16472,29843,41322,70300,2015-10-07,9.06,5792.44
34473,24699,46903,8025,82000,2015-12-04,33.64,10091.8
34474,6696,49607,9929,70000,2014-08-18,19.37,9255.85
34475,12975,6422,43321,138000,2016-05-10,98.34,6756.61
34476,35971,14029,4309,116500,2015-08-20,54.2,3221.3
34477,4392,6752,46865,94500,2014-02-28,58.7,1104.56
34478,12251,37178,23803,70000,2015-03-31,63.33,2090.96
34479,15173,33004,54304,97900,2015-01-27,97.98,11969.3
34480,54960,11028,14783,63800,2016-04-01,67.49,5397.99
34481,22583,22611,55969,96000,2015-05-29,11.81,603.72
34482,48582,29623,3372,107000,2015-12-21,32.02,2389.76
34483,46816,7765,11089,82000,2014-11-14,35.67,2466.67
34484,43026,17219,44865,50000,2013-07-17,73.23,5636.05
34485,7183,3379,4669,63000,2013-08-30,11.46,
34486,18430,32187,21381,55000,2015-04-14,82.07,10817.69
34487,55026,11409,20035,135000,2016-06-24,99.26,549.99
34488,33879,50316,31111,110000,2016-06-10,18.68,
34489,46833,49886,48368,90000,2013-08-16,45.83,9154.87
34490,54356,41198,6815,88850,2014-03-03,46.75,
34491,10618,28784,54539,55000,2015-10-30,7.22,
34492,35830,29091,6043,165000,2016-05-31,60.61,12374.89
34493,51883,21519,9140,105000,2016-06-02,44.04,10879.68
34494,29473,33225,12916,103900,2013-11-20,36.06,
34495,23523,53623,37015,149000,2014-03-27,44,14978.35
34496,52707,5166,38077,210000,2015-04-17,69.69,4304.01
34497,35800,28003,35669,134050,2015-04-30,70.49,12678.94
34498,55635,43119,22894,51850,2013-07-09,36.36,9710.79
34499,1176,39375,13694,115000,2015-10-13,42.07,
34500,17602,23821,12015,121400,2014-12-19,5.96,4765.98
34501,33372,53075,44687,165000,2013-01-25,90.14,2226.78
34502,43807,6302,14392,120000,2013-01-18,52.61,1089.04
34503,16146,15705,19942,175000,2015-08-14,38.68,14465.05
34504,23928,37418,4724,164000,2015-09-15,78.13,2313.25
34505,35519,33909,42001,140000,2014-12-17,7.6,1878.31
34506,41754,5876,5366,217000,2015-05-13,1.66,2852.77
34507,36926,24995,28489,192000,2015-04-30,38.13,12009.07
34508,2098,28345,41381,175000,2016-05-27,95.85,1052.5
34509,28013,35713,17342,135000,2014-07-29,68.37,3938.51
34510,49133,4222,36243,144500,2014-12-09,76.63,8543.22
34511,20734,22163,55347,150000,2014-06-16,74.65,4616.59
34512,10547,4038,696,119000,2014-06-30,99.24,2443.97
34513,38820,15803,14205,206000,2016-05-20,31.84,6326.01
34514,8981,50299,34871,140000,2015-09-29,24.95,14527.39
34515,8580,21164,6840,194700,2016-05-13,66.91,7735.38
34516,45031,34853,10760,190000,2015-09-11,9.93,4546.66
34517,34713,10550,11033,114057,2013-10-22,20.33,8205.26
34518,47588,6727,23305,137500,2014-09-05,6.27,7416.41
34519,49480,10637,19232,130000,2015-02-12,22.55,7969.74
34520,38414,47746,25614,130000,2015-02-12,44.35,7868.59
34521,5246,13660,23747,114000,2014-11-14,3.12,719.57
34522,29228,12021,31174,111450,2014-12-23,27.99,1457.02
34523,37838,35838,11525,110900,2015-04-13,59.71,5728.92
34524,48928,44520,34040,89900,2014-09-04,31.1,1757.48
34525,4901,47930,49431,80000,2015-12-01,84.83,10987.74
34526,30366,29541,4507,110000,2014-10-14,41.34,14152.71
34527,37688,15978,50740,111000,2013-02-15,97.02,1955.14
34528,23647,46065,25924,127000,2015-04-28,75.11,10275.77
34529,44160,2993,15071,210000,2016-07-21,49.93,263.65
34530,12265,32097,43103,193000,2013-04-17,96.94,13367.57
34531,12491,43552,33392,153000,2014-02-21,22.36,9482.78
34532,22278,15249,5717,130000,2016-08-17,69.61,11168.53
34533,2267,24693,39596,205000,2015-11-06,61.42,5783.39
34534,43827,15820,6175,192000,2014-06-30,64.32,351.48
34535,52052,23572,25326,80000,2015-06-18,85.79,11629.32
34536,42988,777,33137,120000,2015-08-21,,10892.28
34537,9890,52802,49397,110000,2015-06-09,43.51,8717.59
34538,47282,43081,23699,265000,2016-05-18,63.45,14000.56
34539,25458,22931,14693,128600,2014-01-08,71.93,6526.75
34540,28317,38312,30109,191000,2016-07-01,7.68,5669.56
34541,386,52690,26062,146000,2015-04-01,87.53,6504.25
34542,9768,827,9020,200000,2015-07-23,59.05,7462.12
34543,24169,13164,28945,85000,2013-11-27,89.57,5895.22
34544,46498,12975,25954,143000,2014-06-16,35.99,13579.76
34545,20703,17446,43229,138000,2015-02-13,24.42,6031.85
34546,824,23008,32589,138000,2015-02-13,81.85,11165.32
34547,36686,5318,25791,155000,2013-05-31,20.93,11131.83
34548,2774,18283,34283,163000,2014-06-03,38.75,11563.02
34549,45433,46010,30476,90000,2015-05-15,72.29,7310.08
34550,35227,48409,51444,111000,2015-06-08,85.41,279.6
34551,27454,30630,24021,208500,2016-01-15,91.96,13404.61
34552,14637,26930,26005,140350,2015-12-15,32.3,11850.2
34553,55435,26171,40764,175000,2013-07-03,60.24,13018.49
34554,7130,47023,49177,139900,2014-03-28,2.72,9937.36
34555,19442,42482,21485,89900,2014-01-02,38.03,8487.26
34556,14171,32134,54755,150000,2014-06-25,29.07,
34557,20131,52185,49539,70000,2014-05-28,2.38,1673.7
34558,29926,10467,33880,162326,2014-10-22,43.04,8012.78
34559,6425,28091,29504,194500,2015-08-31,59.96,
34560,30217,28801,42419,127000,2014-10-24,84.99,11200.08
34561,3651,11849,37965,185000,2015-10-06,35.42,4053.98
34562,21710,28637,15480,125000,2013-01-29,97.1,8638.15
34563,8820,39237,40431,197000,2015-04-20,40.88,187.95
34564,39575,52243,1487,103000,2014-01-03,10.87,7825.3
34565,20353,7262,52620,169400,2015-07-09,14.23,9149.59
34566,44684,33679,7113,190100,2016-05-19,52.68,6635.84
34567,55326,2082,37185,239900,2016-05-20,83,2858.62
34568,51925,16605,39056,188000,2016-07-07,80.8,3572.17
34569,13070,34340,51516,198500,2014-07-31,71.54,13432.36
34570,5259,20730,28640,194300,2014-04-28,45.19,14345.32
34571,23838,14030,35531,193000,2014-12-29,34.14,12874.93
34572,12632,37708,40902,163400,2015-03-06,5.17,5712.62
34573,8592,11763,51874,132700,2013-04-02,61.81,
34574,18881,3170,36356,80000,2013-07-09,62.2,10151.55
34575,44799,3500,10064,183000,2016-08-05,90.75,2682.38
34576,24426,51278,39591,200000,2015-10-29,1.87,8695.85
34577,21049,11596,4166,120000,2013-06-17,60.44,7582.03
34578,16079,15064,43682,100000,2015-12-29,25.27,3151.97
34579,4091,12620,5258,180000,2015-06-25,19.79,
34580,4776,370,6602,190000,2014-06-03,54.71,7482.81
34581,39651,5905,36629,198000,2015-02-10,50.65,12470.71
34582,51560,47368,7053,198000,2015-02-10,12.32,4444.56
34583,25813,50774,8248,122500,2015-06-02,24.58,
34584,2558,29498,21151,158000,2015-03-06,90.07,3335.74
34585,16084,21044,55939,118500,2014-04-25,61.64,3013.87
34586,24708,22445,40426,176500,2013-11-27,80.41,
34587,20140,34503,50501,132000,2014-10-15,60.81,1781.75
34588,816,31875,40233,133500,2014-10-31,,4072.12
34589,10193,22152,29359,111000,2013-08-29,48.7,7527.99
34590,42170,12468,16943,75000,2016-10-21,44.74,920.56
34591,50951,28160,29886,170000,2016-04-29,24.99,9259.64
34592,28351,22115,14081,35000,2016-01-06,16.81,2476.59
34593,41574,48293,21705,100000,2015-07-07,33.87,12201.21
34594,4504,21603,27431,223000,2016-06-14,11.6,12790.53
34595,10797,45438,55197,223000,2016-06-14,13.04,2284.46
34596,13742,22338,224,109950,2015-07-06,16.33,1855.32
34597,46823,42935,18870,109950,2015-07-06,,
34598,28090,38149,1294,82000,2016-08-17,84.06,5367.49
34599,3169,47229,23022,52125,2013-12-18,86.12,2110.75
34600,39230,2723,21338,55000,2014-05-22,17.86,5224.68
34601,9211,52506,46966,52125,2013-12-18,96.24,38.75
34602,44475,2964,49227,159500,2014-09-19,85.05,13342.54
34603,55119,7196,3784,145000,2014-12-23,58.77,1898.86
34604,21647,15032,11336,344000,2016-10-07,47.99,13536.89
34605,29918,8398,14084,37000,2015-12-07,33.39,5282.36
34606,49375,19829,31565,7742,2016-10-25,84.99,13439.22
34607,38606,46997,41108,19200,2015-01-12,38.76,12412.33
34608,43535,33860,55889,365000,2013-07-17,20.72,12138.13
34609,30272,7210,29900,85000,2015-08-27,16.42,6920.69
34610,5117,38710,46424,121800,2013-12-06,45.69,12351.59
34611,37195,35254,19722,455000,2016-10-17,6.19,
34612,38853,6702,7528,130000,2016-06-17,76.07,6435.9
